,Ad No,Name,Price,priceNotes,Model Year,Location,Mileage,Registered City,Engine Type,Engine Capacity,Transmission,Color,Assembly,Body Type,Last Updated,URL, ABS, AM/FM Radio, Air Bags, Air Conditioning,AM/FM Radio,Air Bags,Air Conditioning,Alloy Rims,CD Player,Cassette Player,Climate Control,Cruise Control,DVD Player,Front Camera,Front Speakers,Immobilizer Key,Keyless Entry,Navigation System,Power Locks,Power Mirrors,Power Steering,Power Windows,Rear AC Vents,Rear Camera,Rear Speakers,Steering Switches,Sun Roof,USB and Auxillary Cable,AgeScore,MileageScore,PriceScore,CarValueScore
314,7285973,Toyota Corolla Altis Grande CVT-i 1.8 2020,6100000.0,,2020,"
                      ",35000,,Petrol,1798 cc,Automatic,Assembly,Local,Sedan,2023-05-17,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-7285973,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.85,0.825,-202.33333333333334,-66.8861111111111
315,7458609,Toyota Corolla Altis Grande CVT-i 1.8 2019,5325000.0,,2019,"
                      ",52853,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-18,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-7458609,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.8,0.735735,-176.5,-58.32142166666667
316,7458137,Toyota Corolla Altis Grande CVT-i 1.8 2019,5350000.0,,2019,"
                      ",95600,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-17,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-7458137,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.8,0.522,-177.33333333333334,-58.67044444444445
317,7458626,Toyota Corolla Altis Grande CVT-i 1.8 2019,5450000.0,,2019,"
                      ",56000,,Petrol,1800 cc,Automatic,Bronze,Local,Sedan,2023-05-18,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-7458626,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.8,0.72,-180.66666666666666,-59.71555555555555
318,7459112,Toyota Corolla Altis Grande CVT-i 1.8 2017,4350000.0,,2017,"
                      ",70000,,Petrol,1798 cc,Automatic,Attitude Black,Local,Sedan,2023-05-18,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-karachi-7459112,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0.7,0.65,-144.0,-47.550000000000004
319,7458781,Toyota Corolla Altis X CVT-i 1.8 2021,6100000.0,,2021,"
                      ",32000,,Petrol,1798 cc,Automatic,Super White,Local,Sedan,2023-05-18,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7458781,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0.9,0.84,-202.33333333333334,-66.86444444444444
320,7458776,Toyota Corolla GLi 1.3 VVTi 2015,3300000.0,,2015,"
                      ",79000,,Petrol,1300 cc,Manual,Attitude Black,Local,Sedan,2023-05-18,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-7458776,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0.6,0.605,-109.0,-35.931666666666665
321,7459294,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,7050000.0,,2021,"
                      ",3000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-18,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7459294,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.985,-234.0,-77.37166666666667
322,7459384,Toyota Corolla Altis Grande CVT-i 1.8 2019,5850000.0,,2019,"
                      ",37500,,Petrol,1798 cc,Automatic,Super white,Imported,Sedan,2023-05-18,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-7459384,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.8,0.8125,-194.0,-64.12916666666666
323,7459645,Toyota Corolla Altis Grande CVT-i 1.8 2020,5800000.0,,2020,"
                      ",48000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-18,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-7459645,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.85,0.76,-192.33333333333334,-63.574444444444445
324,7460654,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,7000000.0,,2022,"
                      ",16000,,Petrol,1799 cc,Automatic,Super White,Local,Sedan,2023-05-18,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7460654,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.95,0.92,-232.33333333333334,-76.82111111111111
325,7462187,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,7450000.0,,2022,"
                      ",8000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-19,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7462187,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.96,-247.33333333333334,-81.80777777777779
326,7463321,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,7100000.0,,2022,"
                      ",11000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-19,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7463321,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.945,-235.66666666666666,-77.92388888888888
327,7308647,Toyota Mark II Grande 2.5 2002,2500000.0,,2002,"
                      ",120000,,Petrol,2500 cc,Automatic,Grey,Imported,Sedan,2023-05-19,https://www.pakwheels.com/used-cars/toyota-mark-ii-2002-for-sale-in-karachi-7308647,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,-0.050000000000000044,0.4,-82.33333333333333,-27.32777777777778
328,7464299,Toyota Corolla Altis Grande CVT-i 1.8 2018,4950000.0,,2018,"
                      ",91000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-19,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7464299,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.5449999999999999,-164.0,-54.23500000000001
329,7455350,Toyota Corolla Altis Grande CVT-i 1.8 2018,5400000.0,,2018,"
                      ",50000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-17,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7455350,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.75,-179.0,-59.166666666666664
330,4969308,Toyota Corolla Altis Grande CVT-i 1.8 2017,4750000.0,,2017,"
                      ",60800,,Petrol,1800 cc,Automatic,Bronze,Local,Sedan,2023-05-19,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-karachi-4969308,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.7,0.696,-157.33333333333334,-51.979111111111116
331,7436993,Toyota Corolla Altis Grande CVT-i 1.8 2017,4430000.0,,2017,"
                      ",76000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-12,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-karachi-7436993,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.7,0.62,-146.66666666666666,-48.44888888888889
332,7437845,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,7850000.0,,2022,"
                      ",6226,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-12,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7437845,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.96887,-260.6666666666667,-86.24926555555555
333,7438424,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,7250000.0,,2022,"
                      ",4000,,Petrol,1799 cc,Automatic,Super White,Local,Sedan,2023-05-12,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7438424,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.98,-240.66666666666666,-79.57888888888888
334,7438806,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,7350000.0,,2022,"
                      ",20900,,Petrol,1799 cc,Automatic,Super White,Local,Sedan,2023-05-12,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7438806,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.8955,-244.0,-80.71816666666668
335,7442736,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,6650000.0,,2022,"
                      ",9500,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-13,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7442736,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.9525,-220.66666666666666,-72.92138888888888
336,7442873,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,6350000.0,,2021,"
                      ",33000,,Petrol,1799 cc,Automatic,Attitude Black,Local,Sedan,2023-05-13,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7442873,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.835,-210.66666666666666,-69.64388888888888
337,7441312,Toyota Corolla Altis Grande CVT-i 1.8 2017,4650000.0,,2017,"
                      ",75000,,Petrol,1798 cc,Automatic,Attitude Black,Local,Sedan,2023-05-13,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-karachi-7441312,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.7,0.625,-154.0,-50.89166666666667
338,7448710,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2021,7200000.0,,2021,"
                      ",8000,,Petrol,1800 cc,Automatic,Silver,Local,Sedan,2023-05-15,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7448710,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.96,-239.0,-79.04666666666667
339,7448900,Toyota Corolla Altis Grande CVT-i 1.8 2015,3800000.0,,2015,"
                      ",103000,,Petrol,1798 cc,Automatic,Phantom Brown,Local,Sedan,2023-05-15,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-7448900,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0.6,0.485,-125.66666666666667,-41.52722222222223
340,7449976,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2021,6580000.0,,2021,"
                      ",27046,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-15,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7449976,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.86477,-218.33333333333334,-72.18952111111112
341,7239919,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,7275000.0,,2022,"
                      ",6500,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-15,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7239919,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.9675,-241.5,-79.86083333333333
342,7445000,Toyota Corolla Altis Grande CVT-i 1.8 2021,6280000.0,,2021,"
                      ",20100,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-14,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7445000,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.8995,-208.33333333333334,-68.84461111111112
343,7450843,Toyota Corolla Altis Grande CVT-i 1.8 2015,3979999.9999999995,,2015,"
                      ",79000,,Petrol,1800 cc,Automatic,Black,Local,Sedan,2023-05-15,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-7450843,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.6,0.605,-131.66666666666666,-43.487222222222215
344,5774668,Toyota Mark II Grande 2.0 2004,2775000.0,,2004,"
                      ",120000,,Petrol,2000 cc,Automatic,White,Imported,Sedan,2023-05-14,https://www.pakwheels.com/used-cars/toyota-mark-ii-2004-for-sale-in-karachi-5774668,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.050000000000000044,0.4,-91.5,-30.349999999999998
345,7436878,Toyota Corolla Altis Grande CVT-i 1.8 2019,4950000.0,,2019,"
                      ",51000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-12,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-7436878,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.8,0.745,-164.0,-54.15166666666667
346,6749276,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,7400000.0,,2022,"
                      ",14200,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-16,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-6749276,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.929,-245.66666666666666,-81.26255555555555
347,7454585,Toyota Corolla Altis Grande CVT-i 1.8 2018,5250000.0,,2018,"
                      ",64000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-16,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7454585,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.6799999999999999,-174.0,-57.52333333333333
348,7455049,Toyota Corolla Altis Grande CVT-i 1.8 2018,5250000.0,,2018,"
                      ",59000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-17,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7455049,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.7050000000000001,-174.0,-57.51499999999999
349,7455016,Toyota Corolla Altis Grande CVT-i 1.8 2017,4500000.0,,2017,"
                      ",65000,,Petrol,1800 cc,Automatic,Black,Local,Sedan,2023-05-17,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-karachi-7455016,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.7,0.675,-149.0,-49.208333333333336
350,7453850,Toyota Corolla Altis Grande CVT-i 1.8 2018,5400000.0,,2018,"
                      ",41000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-16,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7453850,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.795,-179.0,-59.15166666666667
351,7427409,Toyota Mark II Grande 2.5 1998,7500000.0,,1998,"
                      ",25000,,Petrol,2500 cc,Automatic,White,Imported,Sedan,2023-05-08,https://www.pakwheels.com/used-cars/toyota-mark-ii-1998-for-sale-in-karachi-7427409,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,-0.25,0.875,-249.0,-82.79166666666667
352,7428541,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,6850000.0,,2022,"
                      ",15000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-08,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7428541,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.925,-227.33333333333334,-75.15277777777779
353,7428721,Toyota Corolla Altis Grande CVT-i 1.8 2018,5100000.0,,2018,"
                      ",98000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-08,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7428721,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.51,-169.0,-55.913333333333334
354,7429003,Toyota Corolla Altis Grande CVT-i 1.8 2014,3490000.0,,2014,"
                      ",165000,,Petrol,1800 cc,Automatic,Black,Local,Sedan,2023-05-08,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-karachi-7429003,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.55,0.17500000000000004,-115.33333333333333,-38.202777777777776
355,7429877,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,6350000.0,,2021,"
                      ",24500,,Petrol,1799 cc,Automatic,Super White,Local,Sedan,2023-05-09,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7429877,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.8775,-210.66666666666666,-69.62972222222221
356,7428495,Toyota Corolla Altis Grande CVT-i 1.8 2018,5100000.0,,2018,"
                      ",103000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-08,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7428495,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.485,-169.0,-55.92166666666666
357,7432565,Toyota Corolla Altis Grande CVT-i 1.8 2016,4100000.0,,2016,"
                      ",100000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-09,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-7432565,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.65,0.5,-135.66666666666666,-44.83888888888888
358,7429462,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,7000000.0,,2022,"
                      ",9000,,Petrol,1799 cc,Automatic,Super White,Local,Sedan,2023-05-08,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7429462,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.955,-232.33333333333334,-76.80944444444445
359,7432630,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,6700000.0,,2021,"
                      ",27600,,Petrol,1800 cc,Automatic,Silver,Local,Sedan,2023-05-10,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7432630,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.862,-222.33333333333334,-73.52377777777778
360,7432648,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,7800000.0,,2021,"
                      ",1800,,Petrol,1799 cc,Automatic,Super White,Local,Sedan,2023-05-10,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7432648,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.991,-259.0,-85.70299999999999
361,7432771,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,7050000.0,,2022,"
                      ",16000,,Petrol,1799 cc,Automatic,Super White,Local,Sedan,2023-05-10,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7432771,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.92,-234.0,-77.37666666666667
362,7432739,Toyota Corolla Altis Grande CVT-i 1.8 2016,4250000.0,,2016,"
                      ",70000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-10,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-7432739,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.65,0.65,-140.66666666666666,-46.45555555555555
363,7432422,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,7300000.0,,2022,"
                      ",24000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-10,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7432422,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.88,-242.33333333333334,-80.16777777777777
364,7433256,KIA Sportage AWD 2020,6200000.0,,2020,"
                      ",31000,,Petrol,2000 cc,Automatic,Silver,Local,SUV,2023-05-10,https://www.pakwheels.com/used-cars/kia-sportage-2020-for-sale-in-karachi-7433256,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.85,0.845,-205.66666666666666,-67.99055555555556
365,6033799,Toyota Corolla Altis Grande CVT-i 1.8 2018,5950000.0,,2018,"
                      ",38000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-11,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-6033799,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.81,-197.33333333333334,-65.25777777777778
366,7434708,Toyota Corolla Altis Grande CVT-i 1.8 2015,3200000.0,,2015,"
                      ",115000,,Petrol,1798 cc,Automatic,Bronze Mica,Local,Sedan,2023-05-11,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-7434708,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.6,0.42500000000000004,-105.66666666666667,-34.88055555555555
367,7435739,Toyota Corolla Altis Grande CVT-i 1.8 2016,4350000.0,,2016,"
                      ",75000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-11,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-7435739,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.65,0.625,-144.0,-47.574999999999996
368,7434810,Toyota Corolla XLi Automatic 2019,3785000.0,,2019,"
                      ",70000,,Petrol,1300 cc,Automatic,White,Local,Sedan,2023-05-11,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-7434810,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.8,0.65,-125.16666666666667,-41.23888888888889
369,7435889,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2021,6800000.0,,2021,"
                      ",11000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-11,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7435889,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.945,-225.66666666666666,-74.60722222222222
370,7053952,Toyota Corolla Altis Grande 1.8 2015,4000000.0,,2015,"
                      ",57000,,Petrol,1800 cc,Automatic,Bronze,Local,Sedan,2023-05-11,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-7053952,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.6,0.7150000000000001,-132.33333333333334,-43.67277777777778
371,7436785,Toyota Corolla Altis Grande CVT-i 1.8 2019,5800000.0,,2019,"
                      ",53000,,Petrol,1798 cc,Automatic,Attitude Black,Local,Sedan,2023-05-12,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-7436785,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.8,0.735,-192.33333333333334,-63.59944444444445
372,7436867,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,7365000.000000001,,2022,"
                      ",10000,,Petrol,1799 cc,Automatic,Super White,Local,Sedan,2023-05-12,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7436867,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.95,-244.50000000000003,-80.86666666666667
373,7401001,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,7250000.0,,2022,"
                      ",14500,,Petrol,1800 cc,Automatic,Black,Local,Sedan,2023-05-08,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7401001,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.95,0.9275,-240.66666666666666,-79.59638888888888
374,7407631,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,7500000.0,,2021,"
                      ",4251,,Petrol,1799 cc,Automatic,Super White,Local,Sedan,2023-05-03,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7407631,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.9,0.978745,-249.0,-82.37375166666666
375,7407844,Toyota Corolla Altis Grande CVT-i 1.8 2020,5800000.0,,2020,"
                      ",41000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-03,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-7407844,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.85,0.795,-192.33333333333334,-63.562777777777775
376,7408746,Toyota Corolla Altis X CVT-i 1.8 2022,7459999.999999999,,2022,"
                      ",4000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-03,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7408746,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0.95,0.98,-247.66666666666663,-81.91222222222221
